ticket_id,title,description,account,location,status,priority,source,estimated_hours,primary_resource,role,queue,issue_type,sub_issue_type,work_type,contract_name,sla,created_at,created_by,completed_at,due_at,first_response_at,resolution,completed_by,is_legacy,priority_numeric,estimated_hours_clean,is_completed,resolution_hours,resolution_days,first_response_minutes,hours_until_due,hours_past_due,title_word_count,description_word_count,ticket_text,created_year,created_month,created_day,created_hour,created_day_of_week,created_week_of_year,created_is_weekend,created_is_business_hours,created_part_of_day,is_priority_low,is_priority_medium,is_priority_high,is_priority_critical,priority_weight,is_active_ticket,is_waiting_state,is_unassigned,is_overdue_open,ticket_text_char_count,ticket_text_has_server,ticket_text_has_backup,ticket_text_has_vpn,ticket_text_has_email,ticket_text_has_printer,ticket_text_has_access_issue,ticket_text_has_urgent_language,issue_type_group,queue_group,role_group,sla_priority_class,sla_coverage_type,sla_initial_response_hours,sla_status_update_hours,sla_weight,is_sla_high_urgency,is_service_request,is_maintenance,first_response_sla_met,ticket_age_hours,sla_age_ratio,sla_breach_risk,sla_breach_severity,resolution_hours_log,met_estimate_flag,estimate_error_hours
T20251213.0001,New employee laptop setup,"New hire starting next Monday needs a laptop configured with standard software suite, email, and VPN access.",ABLE Manufacturing HQ,Primary Location,In Progress,Low,Email,2.0,"Moore, James",IT:Technician II,IT:Change Requests,SW:Support,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-13 03:30:00,"Administrator, Autotask",,2025-12-22 11:00:00,2025-12-13 03:30:00,,,False,1,2.0,False,,,0.0,223.5,,4,17,"New employee laptop setup New hire starting next Monday needs a laptop configured with standard software suite, email, and VPN access.",2025,12,13,3,5,50,True,False,Overnight,True,False,False,False,1,True,False,False,True,134,False,False,True,True,False,True,False,SW,IT,IT,Service Request,Expanded,24.0,24.0,1,False,True,False,True,2598.81,108.28,True,Critical,,False,
T20260228.0002,Zoom meeting room setup,Need to configure the new conference room TV and camera system for Zoom Rooms integration.,ABLE Manufacturing HQ,Primary Location,In Progress,Critical,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Level II,SW:Support,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-28 22:30:00,"Administrator, Autotask",,2026-03-09 11:00:00,2026-02-28 22:30:00,,,False,4,2.0,False,,,0.0,204.5,,4,15,Zoom meeting room setup Need to configure the new conference room TV and camera system for Zoom Rooms integration.,2026,2,28,22,5,9,True,False,Late Night,False,False,False,True,4,True,False,False,True,114,False,False,False,False,False,False,False,SW,IT,IT,Service Request,Expanded,24.0,24.0,1,False,True,False,True,731.81,30.49,True,Critical,,False,
T20260118.0001,Teams calls have audio echo,Multiple users in the open office area report audio echo issues during Microsoft Teams calls.,ABLE Manufacturing HQ,Primary Location,In Progress,Medium,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Level II,IT:Applications,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-01-18 05:30:00,"Administrator, Autotask",,2026-01-26 11:00:00,2026-01-18 05:30:00,,,False,2,2.0,False,,,0.0,197.5,,5,15,Teams calls have audio echo Multiple users in the open office area report audio echo issues during Microsoft Teams calls.,2026,1,18,5,6,3,True,False,Overnight,False,True,False,False,2,True,False,False,True,121,False,False,False,False,False,False,False,IT,IT,IT,Medium,Expanded,2.0,8.0,2,False,False,False,True,1732.81,866.4,True,Critical,,False,
T20251205.0003,Password reset request,Employee locked out of their account after multiple failed login attempts. Requesting password reset and account unlock.,ABLE Manufacturing HQ,Primary Location,In Progress,High,Email,2.0,"Moore, James",IT:Technician II,IT:Change Requests,SW:Internal,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-05 19:30:00,"Administrator, Autotask",,2025-12-15 11:00:00,2025-12-05 19:30:00,,,False,3,2.0,False,,,0.0,231.5,,3,17,Password reset request Employee locked out of their account after multiple failed login attempts. Requesting password reset and account unlock.,2025,12,5,19,4,49,False,False,Evening,False,False,True,False,3,True,False,False,True,143,False,False,False,False,False,False,False,SW,IT,IT,Service Request,Expanded,24.0,24.0,1,False,True,False,True,2774.81,115.62,True,Critical,,False,
T20260131.0002,File recovery request,User accidentally deleted a folder from the shared drive and needs it restored from backup.,ABLE Manufacturing HQ,Primary Location,In Progress,Critical,Email,2.0,"Miller, Susan",SW:Support II,IT:Level II,Triage,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-01-31 13:00:00,"Administrator, Autotask",,2026-02-09 11:00:00,2026-01-31 13:00:00,,,False,4,2.0,False,,,0.0,214.0,,3,15,File recovery request User accidentally deleted a folder from the shared drive and needs it restored from backup.,2026,1,31,13,5,5,True,False,Afternoon,False,False,False,True,4,True,False,False,True,113,False,True,False,False,False,False,False,Triage,IT,SW,Service Request,Expanded,24.0,24.0,1,False,True,False,True,1413.31,58.89,True,Critical,,False,
T20260212.0002,New employee laptop setup,"New hire starting next Monday needs a laptop configured with standard software suite, email, and VPN access.",ABLE Manufacturing HQ,Primary Location,In Progress,High,Email,2.0,"Taylor, Mark",IT:Technician II,Triage,SW:Support,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-12 11:30:00,"Administrator, Autotask",,2026-02-19 14:30:00,2026-02-12 11:30:00,,,False,3,2.0,False,,,0.0,171.0,,4,17,"New employee laptop setup New hire starting next Monday needs a laptop configured with standard software suite, email, and VPN access.",2026,2,12,11,3,7,False,True,Morning,False,False,True,False,3,True,False,False,True,134,False,False,True,True,False,True,False,SW,Triage,IT,Service Request,Standard,24.0,24.0,1,False,True,False,True,1126.81,46.95,True,Critical,,False,
T20260224.0001,OneDrive sync errors,User getting persistent sync conflict errors in OneDrive. Several files showing duplicate versions.,ABLE Manufacturing HQ,Primary Location,In Progress,Medium,Email,2.0,"Moore, James",IT:Technician II,IT:Level II,SW:Internal,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-24 18:00:00,"Administrator, Autotask",,2026-03-04 11:00:00,2026-02-24 18:00:00,,,False,2,2.0,False,,,0.0,185.0,,3,13,OneDrive sync errors User getting persistent sync conflict errors in OneDrive. Several files showing duplicate versions.,2026,2,24,18,1,9,False,False,Evening,False,True,False,False,2,True,False,False,True,120,False,False,False,False,False,False,False,SW,IT,IT,Medium,Expanded,2.0,8.0,2,False,False,False,True,832.31,416.15,True,Critical,,False,
T20260113.0002,Desk phone not receiving calls,User's VoIP desk phone rings but no audio when answered. Other phones on the same switch work fine.,ABLE Manufacturing HQ,Primary Location,In Progress,Critical,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Level I,IT:Hardware,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-01-13 19:00:00,"Administrator, Autotask",,2026-01-21 11:00:00,2026-01-13 19:00:00,,,False,4,2.0,False,,,0.0,184.0,,5,18,Desk phone not receiving calls User's VoIP desk phone rings but no audio when answered. Other phones on the same switch work fine.,2026,1,13,19,1,3,False,False,Evening,False,False,False,True,4,True,False,False,True,130,False,False,False,False,False,False,False,IT,IT,IT,High,Expanded,0.25,4.0,4,True,False,False,True,1839.31,7357.23,True,Critical,,False,
T20260115.0003,QuickBooks not launching after update,QuickBooks Desktop crashes immediately on launch after the latest update was applied overnight.,ABLE Manufacturing HQ,Primary Location,In Progress,High,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Level I,SW:Support,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-01-15 08:00:00,"Administrator, Autotask",,2026-01-22 11:00:00,2026-01-15 08:00:00,,,False,3,2.0,False,,,0.0,171.0,,5,13,QuickBooks not launching after update QuickBooks Desktop crashes immediately on launch after the latest update was applied overnight.,2026,1,15,8,3,3,False,True,Morning,False,False,True,False,3,True,False,False,True,133,False,False,False,False,False,False,True,SW,IT,IT,Maintenance,Standard,24.0,24.0,1,False,False,True,True,1802.31,75.1,True,Critical,,False,
T20260221.0001,Request to install project management software,Project lead requesting installation of Monday.com desktop app on their workstation.,ABLE Manufacturing HQ,Primary Location,In Progress,Low,Email,2.0,"Miller, Susan",SW:Support II,IT:Change Requests,IT:Applications,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-21 01:30:00,"Administrator, Autotask",,2026-03-02 11:00:00,2026-02-21 01:30:00,,,False,1,2.0,False,,,0.0,225.5,,6,11,Request to install project management software Project lead requesting installation of Monday.com desktop app on their workstation.,2026,2,21,1,5,8,True,False,Overnight,True,False,False,False,1,True,False,False,True,131,False,False,False,False,False,False,False,IT,IT,SW,Service Request,Expanded,24.0,24.0,1,False,True,False,True,920.81,38.37,True,Critical,,False,
T20251216.0001,MFA not working on mobile device,User replaced their phone and can no longer receive MFA push notifications. Needs MFA token re-enrolled.,ABLE Manufacturing HQ,Primary Location,In Progress,Medium,Email,2.0,"Moore, James",IT:Technician II,IT:Change Requests,Triage,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-16 11:00:00,"Administrator, Autotask",,2025-12-23 14:00:00,2025-12-16 11:00:00,,,False,2,2.0,False,,,0.0,171.0,,6,16,MFA not working on mobile device User replaced their phone and can no longer receive MFA push notifications. Needs MFA token re-enrolled.,2025,12,16,11,1,51,False,True,Morning,False,True,False,False,2,True,False,False,True,137,False,False,False,False,False,False,False,Triage,IT,IT,Service Request,Standard,24.0,24.0,1,False,True,False,True,2519.31,104.97,True,Critical,,False,
T20260206.0001,Request for additional monitor,Department manager requesting a second monitor for their workstation to improve productivity.,ABLE Manufacturing HQ,Primary Location,Waiting Materials,Low,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Level II,SW:Support,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-06 23:30:00,"Administrator, Autotask",,2026-02-16 11:00:00,2026-02-06 23:30:00,,,False,1,2.0,False,,,0.0,227.5,,4,12,Request for additional monitor Department manager requesting a second monitor for their workstation to improve productivity.,2026,2,6,23,4,6,False,False,Late Night,True,False,False,False,1,True,True,False,True,124,False,False,False,False,False,False,False,SW,IT,IT,Service Request,Expanded,24.0,24.0,1,False,True,False,True,1258.81,52.45,True,Critical,,False,
T20260217.0001,Teams calls have audio echo,Multiple users in the open office area report audio echo issues during Microsoft Teams calls.,ABLE Manufacturing HQ,Primary Location,Waiting Materials,Medium,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Level I,SW:Defect,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-17 08:00:00,"Administrator, Autotask",,2026-02-24 11:00:00,2026-02-17 08:00:00,,,False,2,2.0,False,,,0.0,171.0,,5,15,Teams calls have audio echo Multiple users in the open office area report audio echo issues during Microsoft Teams calls.,2026,2,17,8,1,8,False,True,Morning,False,True,False,False,2,True,True,False,True,121,False,False,False,False,False,False,False,SW,IT,IT,Medium,Standard,2.0,8.0,2,False,False,False,True,1010.31,505.15,True,Critical,,False,
T20260121.0001,Monitor flickering on docking station,User's external monitor flickers when connected via USB-C docking station. Works fine with direct HDMI connection.,ABLE Manufacturing HQ,Primary Location,Waiting Materials,High,Email,2.0,"Moore, James",IT:Technician II,IT:Level II,SW:Internal,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-01-21 01:00:00,"Administrator, Autotask",,2026-01-28 11:00:00,2026-01-21 01:00:00,,,False,3,2.0,False,,,0.0,178.0,,5,16,Monitor flickering on docking station User's external monitor flickers when connected via USB-C docking station. Works fine with direct HDMI connection.,2026,1,21,1,2,4,False,False,Overnight,False,False,True,False,3,True,True,False,True,152,False,False,False,False,False,False,False,SW,IT,IT,High,Expanded,0.25,4.0,4,True,False,False,True,1665.31,6661.23,True,Critical,,False,
T20251227.0001,MFA not working on mobile device,User replaced their phone and can no longer receive MFA push notifications. Needs MFA token re-enrolled.,ABLE Manufacturing HQ,Primary Location,Waiting Materials,Low,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Level II,SW:Internal,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-27 17:30:00,"Administrator, Autotask",,2026-01-05 11:00:00,2025-12-27 17:30:00,,,False,1,2.0,False,,,0.0,209.5,,6,16,MFA not working on mobile device User replaced their phone and can no longer receive MFA push notifications. Needs MFA token re-enrolled.,2025,12,27,17,5,52,True,False,Afternoon,True,False,False,False,1,True,True,False,True,137,False,False,False,False,False,False,False,SW,IT,IT,Low,Expanded,4.0,48.0,1,False,False,False,True,2248.81,562.2,True,Critical,,False,
T20260212.0003,Request to install project management software,Project lead requesting installation of Monday.com desktop app on their workstation.,ABLE Manufacturing HQ,Primary Location,Waiting Materials,Low,Email,2.0,"Miller, Susan",SW:Support II,Triage,SW:Change,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-12 08:00:00,"Administrator, Autotask",,2026-02-19 11:00:00,2026-02-12 08:00:00,,,False,1,2.0,False,,,0.0,171.0,,6,11,Request to install project management software Project lead requesting installation of Monday.com desktop app on their workstation.,2026,2,12,8,3,7,False,True,Morning,True,False,False,False,1,True,True,False,True,131,False,False,False,False,False,False,False,SW,Triage,SW,Service Request,Standard,24.0,24.0,1,False,True,False,True,1130.31,47.1,True,Critical,,False,
T20260205.0002,MFA not working on mobile device,User replaced their phone and can no longer receive MFA push notifications. Needs MFA token re-enrolled.,ABLE Manufacturing HQ,Primary Location,Waiting Materials,Medium,Email,2.0,"Miller, Susan",SW:Support II,IT:Change Requests,SW:Defect,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-05 17:00:00,"Administrator, Autotask",,2026-02-13 11:00:00,2026-02-05 17:00:00,,,False,2,2.0,False,,,0.0,186.0,,6,16,MFA not working on mobile device User replaced their phone and can no longer receive MFA push notifications. Needs MFA token re-enrolled.,2026,2,5,17,3,6,False,False,Afternoon,False,True,False,False,2,True,True,False,True,137,False,False,False,False,False,False,False,SW,IT,SW,Service Request,Expanded,24.0,24.0,1,False,True,False,True,1289.31,53.72,True,Critical,,False,
T20260125.0002,Slow computer performance,User's workstation takes over 5 minutes to boot and applications are sluggish. Machine is 4 years old with HDD.,ABLE Manufacturing HQ,Primary Location,Waiting Materials,Critical,Email,2.0,"Moore, James",IT:Technician II,IT:Level I,IT:Change,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-01-25 14:00:00,"Administrator, Autotask",,2026-02-02 11:00:00,2026-01-25 14:00:00,,,False,4,2.0,False,,,0.0,189.0,,3,19,Slow computer performance User's workstation takes over 5 minutes to boot and applications are sluggish. Machine is 4 years old with HDD.,2026,1,25,14,6,4,True,False,Afternoon,False,False,False,True,4,True,True,False,True,137,False,False,False,False,False,False,False,IT,IT,IT,Service Request,Expanded,24.0,24.0,1,False,True,False,True,1556.31,64.85,True,Critical,,False,
T20251229.0003,Zoom meeting room setup,Need to configure the new conference room TV and camera system for Zoom Rooms integration.,ABLE Manufacturing HQ,Primary Location,Waiting Materials,Low,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Level II,IT:Applications,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-29 17:00:00,"Administrator, Autotask",,2026-01-06 11:00:00,2025-12-29 17:00:00,,,False,1,2.0,False,,,0.0,186.0,,4,15,Zoom meeting room setup Need to configure the new conference room TV and camera system for Zoom Rooms integration.,2025,12,29,17,0,1,False,False,Afternoon,True,False,False,False,1,True,True,False,True,114,False,False,False,False,False,False,False,IT,IT,IT,Service Request,Expanded,24.0,24.0,1,False,True,False,True,2201.31,91.72,True,Critical,,False,
T20260111.0002,Wi-Fi connectivity issues in conference room B,Staff report intermittent Wi-Fi drops in conference room B during video calls. Signal strength appears weak.,ABLE Manufacturing HQ,Primary Location,Waiting Materials,Medium,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Level II,SW:Internal,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-01-11 13:30:00,"Administrator, Autotask",,2026-01-19 11:00:00,2026-01-11 13:30:00,,,False,2,2.0,False,,,0.0,189.5,,7,16,Wi-Fi connectivity issues in conference room B Staff report intermittent Wi-Fi drops in conference room B during video calls. Signal strength appears weak.,2026,1,11,13,6,2,True,False,Afternoon,False,True,False,False,2,True,True,False,True,155,False,False,False,False,False,False,False,SW,IT,IT,Medium,Expanded,2.0,8.0,2,False,False,False,True,1892.81,946.4,True,Critical,,False,
T20260220.0005,Software license expired for Adobe Acrobat,Adobe Acrobat Pro license has expired for the Marketing department. Three users unable to edit PDFs.,ABLE Manufacturing HQ,Primary Location,Waiting Materials,High,Email,2.0,"Moore, James",IT:Technician II,IT:Change Requests,IT:Change,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-20 08:30:00,"Administrator, Autotask",,2026-02-27 11:30:00,2026-02-20 08:30:00,,,False,3,2.0,False,,,0.0,171.0,,6,16,Software license expired for Adobe Acrobat Adobe Acrobat Pro license has expired for the Marketing department. Three users unable to edit PDFs.,2026,2,20,8,4,8,False,True,Morning,False,False,True,False,3,True,True,False,True,143,False,False,False,False,False,False,False,IT,IT,IT,Service Request,Standard,24.0,24.0,1,False,True,False,True,937.81,39.08,True,Critical,,False,
